,ZONEID,timestamp,Forecasted Total Load,Forecasted Zonal Load,Zonal Price
1877,1,03202011 05:00,13238,4238,31.7
1878,1,03202011 06:00,13691,4323,32.59
1879,1,03202011 07:00,14118,4415,34.91
1880,1,03202011 08:00,14498,4561,40.48
1881,1,03202011 09:00,15075,4755,41.71
1882,1,03202011 10:00,15445,4924,42.46
1883,1,03202011 11:00,15538,5023,41.56
1884,1,03202011 12:00,15480,5078,41.25
1885,1,03202011 13:00,15296,5078,39.5
1886,1,03202011 14:00,15029,5054,37.73
1887,1,03202011 15:00,14869,5030,37.68
1888,1,03202011 16:00,14931,5032,38.56
1889,1,03202011 17:00,15209,5066,41.16
1890,1,03202011 18:00,15719,5151,43.23
1891,1,03202011 19:00,16748,5367,62.67
1892,1,03202011 20:00,17230,5470,55.2
1893,1,03202011 21:00,16822,5418,45.7
1894,1,03202011 22:00,15903,5259,39.1
1895,1,03202011 23:00,14801,4986,36.6
1896,1,03212011 00:00,13809,4684,36.77
1897,1,03212011 01:00,13631,4510,34.43
1898,1,03212011 02:00,13339,4376,32.22
1899,1,03212011 03:00,13229,4313,32.23
1900,1,03212011 04:00,13343,4323,32.82
1901,1,03212011 05:00,14097,4515,35.84
1902,1,03212011 06:00,15980,5037,44.89
1903,1,03212011 07:00,17677,5642,58.05
1904,1,03212011 08:00,18424,6066,52.9
1905,1,03212011 09:00,18891,6362,54.06
1906,1,03212011 10:00,19182,6498,55.06
1907,1,03212011 11:00,19266,6541,55.3
1908,1,03212011 12:00,19196,6558,53.84
1909,1,03212011 13:00,19143,6556,51.36
1910,1,03212011 14:00,18979,6540,50.01
1911,1,03212011 15:00,18813,6519,49.55
1912,1,03212011 16:00,18835,6532,49.71
1913,1,03212011 17:00,18935,6524,51.66
1914,1,03212011 18:00,18961,6395,56.18
1915,1,03212011 19:00,19481,6429,63.51
1916,1,03212011 20:00,19566,6371,54.99
1917,1,03212011 21:00,18769,6152,47.01
1918,1,03212011 22:00,17423,5821,40.26
1919,1,03212011 23:00,15862,5350,37.29
1920,1,03222011 00:00,14558,4772,37.61
1921,1,03222011 01:00,13808,4490,34.93
1922,1,03222011 02:00,13449,4341,33.44
1923,1,03222011 03:00,13292,4267,33.49
1924,1,03222011 04:00,13382,4266,34.21
1925,1,03222011 05:00,14066,4442,37.3
1926,1,03222011 06:00,15821,4959,50.0
1927,1,03222011 07:00,17529,5575,60.0
1928,1,03222011 08:00,18325,6024,56.69
1929,1,03222011 09:00,18744,6318,56.11
1930,1,03222011 10:00,18939,6442,66.14
1931,1,03222011 11:00,18926,6465,55.99
1932,1,03222011 12:00,18773,6465,55.47
1933,1,03222011 13:00,18660,6442,55.28
1934,1,03222011 14:00,18465,6416,56.68
1935,1,03222011 15:00,18300,6396,54.13
1936,1,03222011 16:00,18299,6408,54.37
1937,1,03222011 17:00,18378,6401,57.7
1938,1,03222011 18:00,18488,6302,58.4
1939,1,03222011 19:00,19043,6333,68.56
1940,1,03222011 20:00,19289,6290,58.58
1941,1,03222011 21:00,18628,6090,52.67
1942,1,03222011 22:00,17371,5762,44.94
1943,1,03222011 23:00,15873,5298,40.77
1944,1,03232011 00:00,14762,4804,39.85
1945,1,03232011 01:00,14118,4540,37.19
1946,1,03232011 02:00,13779,4371,34.23
1947,1,03232011 03:00,13624,4291,33.71
1948,1,03232011 04:00,13717,4287,34.25
1949,1,03232011 05:00,14436,4470,37.37
1950,1,03232011 06:00,16234,4981,50.87
1951,1,03232011 07:00,17975,5632,58.56
1952,1,03232011 08:00,18791,6092,68.93
1953,1,03232011 09:00,19229,6396,69.59
1954,1,03232011 10:00,19446,6531,70.27
1955,1,03232011 11:00,19470,6575,79.1
1956,1,03232011 12:00,19353,6590,65.26
1957,1,03232011 13:00,19273,6586,65.25
1958,1,03232011 14:00,19108,6568,65.69
1959,1,03232011 15:00,18970,6561,65.95
1960,1,03232011 16:00,18979,6574,65.0
1961,1,03232011 17:00,19088,6574,65.32
1962,1,03232011 18:00,19129,6457,69.85
1963,1,03232011 19:00,19662,6485,88.0
1964,1,03232011 20:00,19896,6421,65.0
1965,1,03232011 21:00,19191,6215,54.74
1966,1,03232011 22:00,17935,5899,43.92
1967,1,03232011 23:00,16427,5445,41.02
1968,1,03242011 00:00,15109,4931,40.27
1969,1,03242011 01:00,14373,4623,37.29
1970,1,03242011 02:00,13998,4445,34.61
1971,1,03242011 03:00,13835,4361,33.75
1972,1,03242011 04:00,13942,4356,34.09
1973,1,03242011 05:00,14676,4542,39.59
1974,1,03242011 06:00,16439,5049,53.84
1975,1,03242011 07:00,18183,5697,63.08
1976,1,03242011 08:00,19022,6164,60.42
1977,1,03242011 09:00,19447,6458,61.7
1978,1,03242011 10:00,19646,6597,62.83
1979,1,03242011 11:00,19624,6629,60.0
1980,1,03242011 12:00,19466,6637,59.41
1981,1,03242011 13:00,19343,6617,56.63
1982,1,03242011 14:00,19163,6587,53.56
1983,1,03242011 15:00,19023,6573,51.74
1984,1,03242011 16:00,19003,6573,55.47
1985,1,03242011 17:00,19070,6564,58.0
1986,1,03242011 18:00,19117,6444,60.0
1987,1,03242011 19:00,19685,6483,70.03
1988,1,03242011 20:00,19972,6441,61.71
1989,1,03242011 21:00,19285,6239,53.9
1990,1,03242011 22:00,18037,5914,47.86
1991,1,03242011 23:00,16545,5467,45.21
1992,1,03252011 00:00,15211,4899,40.45
1993,1,03252011 01:00,14575,4663,38.69
1994,1,03252011 02:00,14240,4515,38.06
1995,1,03252011 03:00,14093,4432,37.79
1996,1,03252011 04:00,14205,4427,38.44
1997,1,03252011 05:00,14915,4608,42.07
1998,1,03252011 06:00,16442,5089,53.32
1999,1,03252011 07:00,17968,5683,62.45
2000,1,03252011 08:00,18809,6126,62.0
2001,1,03252011 09:00,19275,6394,63.76
2002,1,03252011 10:00,19432,6496,64.05
2003,1,03252011 11:00,19324,6515,61.67
2004,1,03252011 12:00,19108,6509,57.89
2005,1,03252011 13:00,18811,6470,54.82
2006,1,03252011 14:00,18525,6407,54.16
2007,1,03252011 15:00,18301,6340,53.42
2008,1,03252011 16:00,18216,6316,53.86
2009,1,03252011 17:00,18306,6314,54.58
2010,1,03252011 18:00,18417,6207,61.56
2011,1,03252011 19:00,19009,6266,64.64
2012,1,03252011 20:00,19231,6239,61.21
2013,1,03252011 21:00,18604,6036,55.3
2014,1,03252011 22:00,17610,5736,51.46
2015,1,03252011 23:00,16326,5363,49.48
2016,1,03262011 00:00,15185,4908,55.94
2017,1,03262011 01:00,14598,4704,46.31
2018,1,03262011 02:00,14305,4581,43.58
2019,1,03262011 03:00,14146,4515,42.4
2020,1,03262011 04:00,14202,4497,43.33
2021,1,03262011 05:00,14548,4537,42.64
2022,1,03262011 06:00,15210,4668,48.78
2023,1,03262011 07:00,15882,4874,51.08
2024,1,03262011 08:00,16546,5125,64.43
2025,1,03262011 09:00,17313,5380,65.32
2026,1,03262011 10:00,17767,5578,63.79
2027,1,03262011 11:00,17837,5674,63.65
2028,1,03262011 12:00,17655,5688,59.01
2029,1,03262011 13:00,17358,5638,54.78
2030,1,03262011 14:00,16996,5573,52.43
2031,1,03262011 15:00,16762,5525,51.67
2032,1,03262011 16:00,16689,5479,51.58
2033,1,03262011 17:00,16850,5474,55.46
2034,1,03262011 18:00,17197,5522,60.02
2035,1,03262011 19:00,17948,5694,70.75
2036,1,03262011 20:00,18379,5763,65.07
2037,1,03262011 21:00,17900,5661,58.75
2038,1,03262011 22:00,17069,5479,54.55
2039,1,03262011 23:00,16077,5228,52.62
2040,1,03272011 00:00,15314,4960,50.23
2041,1,03272011 01:00,14639,4711,40.04
2042,1,03272011 02:00,14271,4561,40.44
2043,1,03272011 03:00,14057,4474,39.46
2044,1,03272011 04:00,14081,4439,40.18
2045,1,03272011 05:00,14325,4456,40.21
2046,1,03272011 06:00,14699,4524,41.0
2047,1,03272011 07:00,15109,4645,39.88
2048,1,03272011 08:00,15596,4818,55.36
2049,1,03272011 09:00,16204,5022,55.64
2050,1,03272011 10:00,16597,5212,53.85
2051,1,03272011 11:00,16715,5332,53.88
2052,1,03272011 12:00,16649,5374,51.12
2053,1,03272011 13:00,16451,5357,49.83
2054,1,03272011 14:00,16176,5327,47.05
2055,1,03272011 15:00,16035,5307,45.77
2056,1,03272011 16:00,16065,5295,46.04
2057,1,03272011 17:00,16349,5323,52.73
2058,1,03272011 18:00,16804,5409,57.72
2059,1,03272011 19:00,17622,5601,69.19
2060,1,03272011 20:00,18289,5745,65.0
2061,1,03272011 21:00,17871,5688,57.71
2062,1,03272011 22:00,16953,5507,52.38
2063,1,03272011 23:00,15822,5203,49.64
2064,1,03282011 00:00,14926,4847,41.88
2065,1,03282011 01:00,14503,4637,38.87
2066,1,03282011 02:00,14320,4520,38.16
2067,1,03282011 03:00,14230,4475,39.04
2068,1,03282011 04:00,14352,4490,39.87
2069,1,03282011 05:00,15153,4676,44.11
2070,1,03282011 06:00,17027,5163,62.71
2071,1,03282011 07:00,18694,5768,68.69
2072,1,03282011 08:00,19526,6212,70.34
2073,1,03282011 09:00,19910,6505,68.79
2074,1,03282011 10:00,20092,6656,66.98
2075,1,03282011 11:00,20069,6709,66.46
2076,1,03282011 12:00,19862,6691,58.19
2077,1,03282011 13:00,19690,6653,56.99
2078,1,03282011 14:00,19448,6611,53.7
2079,1,03282011 15:00,19280,6588,52.36
2080,1,03282011 16:00,19246,6578,52.26
2081,1,03282011 17:00,19319,6553,53.68
2082,1,03282011 18:00,19395,6435,60.59
2083,1,03282011 19:00,19911,6467,70.13
2084,1,03282011 20:00,20331,6479,65.99
2085,1,03282011 21:00,19598,6280,57.05
2086,1,03282011 22:00,18264,5938,51.51
2087,1,03282011 23:00,16719,5471,41.95
2088,1,03292011 00:00,15430,4960,42.18
2089,1,03292011 01:00,14603,4659,40.07
2090,1,03292011 02:00,14308,4495,38.63
2091,1,03292011 03:00,14179,4421,38.66
2092,1,03292011 04:00,14299,4425,40.87
2093,1,03292011 05:00,15071,4615,43.44
2094,1,03292011 06:00,16898,5114,60.7
2095,1,03292011 07:00,18558,5741,76.77
2096,1,03292011 08:00,19340,6187,70.1
2097,1,03292011 09:00,19647,6468,67.55
2098,1,03292011 10:00,19760,6596,66.28
2099,1,03292011 11:00,19706,6636,62.25
2100,1,03292011 12:00,19487,6610,60.79
2101,1,03292011 13:00,19294,6564,60.23
2102,1,03292011 14:00,19053,6515,55.62
2103,1,03292011 15:00,18885,6483,54.38
2104,1,03292011 16:00,18865,6480,54.8
2105,1,03292011 17:00,18930,6455,55.91
2106,1,03292011 18:00,18946,6329,57.69
2107,1,03292011 19:00,19375,6339,74.62
2108,1,03292011 20:00,19791,6346,66.41
2109,1,03292011 21:00,19085,6140,49.99
2110,1,03292011 22:00,17779,5798,44.24
2111,1,03292011 23:00,16261,5330,41.96
2112,1,03302011 00:00,15061,4842,40.21
2113,1,03302011 01:00,14247,4550,37.63
2114,1,03302011 02:00,13941,4398,35.25
2115,1,03302011 03:00,13799,4327,35.6
2116,1,03302011 04:00,13925,4330,37.03
2117,1,03302011 05:00,14672,4511,39.69
2118,1,03302011 06:00,16474,5010,51.2
2119,1,03302011 07:00,18118,5632,64.08
2120,1,03302011 08:00,18863,6079,62.6
2121,1,03302011 09:00,19124,6349,62.11
2122,1,03302011 10:00,19220,6478,60.6
2123,1,03302011 11:00,19161,6517,59.7
2124,1,03302011 12:00,18949,6498,59.19
2125,1,03302011 13:00,18775,6462,58.77
2126,1,03302011 14:00,18548,6421,58.43
2127,1,03302011 15:00,18390,6393,57.78
2128,1,03302011 16:00,18354,6384,57.99
2129,1,03302011 17:00,18393,6361,58.56
2130,1,03302011 18:00,18412,6235,59.6
2131,1,03302011 19:00,18826,6227,64.19
2132,1,03302011 20:00,19319,6239,63.22
2133,1,03302011 21:00,18635,6029,52.2
2134,1,03302011 22:00,17375,5707,47.2
2135,1,03302011 23:00,15878,5250,41.06
2136,1,03312011 00:00,14619,4787,38.19
2137,1,03312011 01:00,13920,4513,35.41
2138,1,03312011 02:00,13587,4348,34.54
2139,1,03312011 03:00,13443,4274,34.41
2140,1,03312011 04:00,13571,4280,35.84
2141,1,03312011 05:00,14321,4471,38.7
2142,1,03312011 06:00,16174,4992,49.71
2143,1,03312011 07:00,17843,5630,54.89
2144,1,03312011 08:00,18642,6089,56.49
2145,1,03312011 09:00,18961,6374,56.34
2146,1,03312011 10:00,19137,6512,57.64
2147,1,03312011 11:00,19159,6563,55.06
2148,1,03312011 12:00,19011,6559,54.65
2149,1,03312011 13:00,18901,6540,54.34
2150,1,03312011 14:00,18716,6512,53.19
2151,1,03312011 15:00,18571,6495,52.99
2152,1,03312011 16:00,18573,6503,53.06
2153,1,03312011 17:00,18613,6481,54.78
2154,1,03312011 18:00,18534,6331,54.44
2155,1,03312011 19:00,18912,6309,63.0
2156,1,03312011 20:00,19408,6315,57.0
2157,1,03312011 21:00,18710,6098,49.32
2158,1,03312011 22:00,17421,5784,38.26
2159,1,03312011 23:00,15914,5337,38.54
2160,1,04012011 0:00,14799,4925,48.9
2161,1,04012011 1:00,14013,4581,37.11
2162,1,04012011 2:00,13560,4372,34.54
2163,1,04012011 3:00,13357,4271,34.1
2164,1,04012011 4:00,13459,4259,35.54
2165,1,04012011 5:00,14138,4443,38.84
2166,1,04012011 6:00,15711,4899,51.53
2167,1,04012011 7:00,17095,5460,63.16
2168,1,04012011 8:00,17937,5904,74.46
2169,1,04012011 9:00,18402,6195,72.4
2170,1,04012011 10:00,18626,6332,72.37
2171,1,04012011 11:00,18695,6384,72.23
2172,1,04012011 12:00,18555,6381,70.5
2173,1,04012011 13:00,18450,6352,63.28
2174,1,04012011 14:00,18218,6305,62.33
2175,1,04012011 15:00,17971,6251,61.57
2176,1,04012011 16:00,17871,6226,64.16
2177,1,04012011 17:00,17767,6173,64.54
2178,1,04012011 18:00,17530,5996,60.77
2179,1,04012011 19:00,17839,5984,69.51
2180,1,04012011 20:00,18265,6012,65.63
2181,1,04012011 21:00,17645,5797,54.96
2182,1,04012011 22:00,16757,5552,49.77
2183,1,04012011 23:00,15689,5227,44.63
2184,1,04022011 0:00,14681,4829,46.69
2185,1,04022011 1:00,14138,4632,41.64
2186,1,04022011 2:00,13579,4451,35.48
2187,1,04022011 3:00,13300,4351,34.87
2188,1,04022011 4:00,13328,4311,35.1
2189,1,04022011 5:00,13642,4354,36.36
2190,1,04022011 6:00,14138,4465,39.77
2191,1,04022011 7:00,14572,4621,46.85
2192,1,04022011 8:00,15304,4868,53.69
2193,1,04022011 9:00,16049,5121,55.2
2194,1,04022011 10:00,16443,5300,55.69
2195,1,04022011 11:00,16543,5388,55.56
2196,1,04022011 12:00,16385,5397,50.09
2197,1,04022011 13:00,16142,5346,49.06
2198,1,04022011 14:00,15806,5275,48.52
2199,1,04022011 15:00,15514,5202,48.34
2200,1,04022011 16:00,15415,5160,48.49
2201,1,04022011 17:00,15452,5140,49.03
2202,1,04022011 18:00,15619,5150,55.04
2203,1,04022011 19:00,16254,5299,65.72
2204,1,04022011 20:00,16944,5450,62.46
2205,1,04022011 21:00,16510,5335,54.83
2206,1,04022011 22:00,15837,5192,47.91
2207,1,04022011 23:00,15021,4980,47.74
2208,1,04032011 0:00,14299,4767,40.38
2209,1,04032011 1:00,13762,4568,37.1
2210,1,04032011 2:00,13235,4374,35.77
2211,1,04032011 3:00,12937,4257,35.26
2212,1,04032011 4:00,12920,4205,35.16
2213,1,04032011 5:00,13108,4226,35.09
2214,1,04032011 6:00,13379,4282,34.57
2215,1,04032011 7:00,13562,4350,36.65
2216,1,04032011 8:00,14088,4510,42.24
2217,1,04032011 9:00,14706,4717,43.49
2218,1,04032011 10:00,15073,4887,48.28
2219,1,04032011 11:00,15244,4991,46.34
2220,1,04032011 12:00,15245,5046,45.64
2221,1,04032011 13:00,15144,5045,44.15
2222,1,04032011 14:00,14928,5016,43.04
2223,1,04032011 15:00,14754,4982,43.61
2224,1,04032011 16:00,14785,4976,45.01
2225,1,04032011 17:00,14970,4991,46.54
2226,1,04032011 18:00,15218,5030,48.85
2227,1,04032011 19:00,15907,5207,66.17
2228,1,04032011 20:00,16679,5399,64.28
2229,1,04032011 21:00,16292,5328,55.76
2230,1,04032011 22:00,15524,5178,46.35
2231,1,04032011 23:00,14560,4912,39.66
2232,1,04042011 0:00,13711,4584,39.9
2233,1,04042011 1:00,13213,4379,36.94
2234,1,04042011 2:00,12878,4250,34.16
2235,1,04042011 3:00,12754,4194,33.89
2236,1,04042011 4:00,12888,4207,35.1
2237,1,04042011 5:00,13664,4410,40.38
2238,1,04042011 6:00,15448,4913,48.4
2239,1,04042011 7:00,16959,5514,56.03
2240,1,04042011 8:00,17902,6003,60.57
2241,1,04042011 9:00,18404,6330,62.23
2242,1,04042011 10:00,18676,6488,61.77
2243,1,04042011 11:00,18789,6546,62.59
2244,1,04042011 12:00,18727,6574,61.64
2245,1,04042011 13:00,18689,6580,59.82
2246,1,04042011 14:00,18524,6561,58.65
2247,1,04042011 15:00,18337,6536,58.64
2248,1,04042011 16:00,18358,6554,60.33
2249,1,04042011 17:00,18406,6530,60.45
2250,1,04042011 18:00,18257,6359,59.15
2251,1,04042011 19:00,18550,6330,63.37
2252,1,04042011 20:00,18970,6371,61.34
2253,1,04042011 21:00,18160,6132,50.4
2254,1,04042011 22:00,16849,5798,44.12
2255,1,04042011 23:00,15328,5322,42.9
2256,1,04052011 0:00,14073,4835,38.49
2257,1,04052011 1:00,13467,4488,35.4
2258,1,04052011 2:00,13087,4310,33.19
2259,1,04052011 3:00,12916,4223,32.4
2260,1,04052011 4:00,12991,4208,33.97
2261,1,04052011 5:00,13639,4376,37.78
2262,1,04052011 6:00,15258,4844,59.33
2263,1,04052011 7:00,16781,5455,56.87
2264,1,04052011 8:00,17768,5957,60.98
2265,1,04052011 9:00,18317,6296,61.41
2266,1,04052011 10:00,18606,6444,62.78
2267,1,04052011 11:00,18739,6497,62.39
2268,1,04052011 12:00,18689,6519,61.37
2269,1,04052011 13:00,18672,6520,60.89
2270,1,04052011 14:00,18531,6502,60.1
2271,1,04052011 15:00,18372,6472,59.51
2272,1,04052011 16:00,18422,6501,60.78
2273,1,04052011 17:00,18477,6487,67.0
2274,1,04052011 18:00,18380,6319,60.28
2275,1,04052011 19:00,18696,6288,69.36
2276,1,04052011 20:00,19098,6291,65.35
2277,1,04052011 21:00,18365,6056,61.55
2278,1,04052011 22:00,17143,5728,46.49
2279,1,04052011 23:00,15720,5278,43.19
2280,1,04062011 0:00,14652,4839,39.58
2281,1,04062011 1:00,13817,4489,37.14
2282,1,04062011 2:00,13392,4320,35.25
2283,1,04062011 3:00,13234,4240,34.85
2284,1,04062011 4:00,13360,4236,36.26
2285,1,04062011 5:00,14126,4423,40.71
2286,1,04062011 6:00,15838,4909,49.13
2287,1,04062011 7:00,17325,5509,56.03
2288,1,04062011 8:00,18100,5965,52.02
2289,1,04062011 9:00,18444,6261,52.42
2290,1,04062011 10:00,18569,6383,52.27
2291,1,04062011 11:00,18566,6416,51.86
2292,1,04062011 12:00,18411,6420,52.0
2293,1,04062011 13:00,18320,6404,52.18
2294,1,04062011 14:00,18132,6376,50.06
2295,1,04062011 15:00,17947,6342,52.15
2296,1,04062011 16:00,17935,6343,51.21
2297,1,04062011 17:00,17981,6317,52.19
2298,1,04062011 18:00,17931,6171,48.76
2299,1,04062011 19:00,18310,6169,59.55
2300,1,04062011 20:00,18851,6214,59.88
2301,1,04062011 21:00,18146,6004,54.54
2302,1,04062011 22:00,16890,5680,43.67
2303,1,04062011 23:00,15416,5230,47.28
2304,1,04072011 0:00,14259,4775,39.73
2305,1,04072011 1:00,13662,4486,37.09
2306,1,04072011 2:00,13240,4290,35.47
2307,1,04072011 3:00,13072,4200,34.56
2308,1,04072011 4:00,13193,4195,35.83
2309,1,04072011 5:00,13960,4391,39.15
2310,1,04072011 6:00,15688,4886,52.75
2311,1,04072011 7:00,17228,5506,58.37
2312,1,04072011 8:00,18032,5967,58.9
2313,1,04072011 9:00,18374,6262,61.12
2314,1,04072011 10:00,18515,6394,62.3
2315,1,04072011 11:00,18494,6434,60.89
2316,1,04072011 12:00,18331,6449,59.85
2317,1,04072011 13:00,18234,6444,60.11
2318,1,04072011 14:00,18060,6423,58.16
2319,1,04072011 15:00,17893,6399,57.69
2320,1,04072011 16:00,17903,6414,58.11
2321,1,04072011 17:00,17929,6397,57.68
2322,1,04072011 18:00,17884,6238,57.29
2323,1,04072011 19:00,18264,6218,62.65
2324,1,04072011 20:00,18757,6235,65.28
2325,1,04072011 21:00,18071,6017,56.29
2326,1,04072011 22:00,16830,5691,45.15
2327,1,04072011 23:00,15396,5248,42.79
2328,1,04082011 0:00,14284,4748,44.28
2329,1,04082011 1:00,13597,4459,36.23
2330,1,04082011 2:00,13224,4290,35.1
2331,1,04082011 3:00,13057,4205,34.3
2332,1,04082011 4:00,13168,4197,36.1
2333,1,04082011 5:00,13896,4370,37.37
2334,1,04082011 6:00,15532,4846,50.1
2335,1,04082011 7:00,17031,5442,56.67
2336,1,04082011 8:00,17846,5891,58.15
2337,1,04082011 9:00,18178,6168,59.57
2338,1,04082011 10:00,18286,6292,59.97
2339,1,04082011 11:00,18218,6327,60.34
2340,1,04082011 12:00,17985,6317,57.18
2341,1,04082011 13:00,17811,6281,56.36
2342,1,04082011 14:00,17577,6234,55.14
2343,1,04082011 15:00,17342,6188,55.0
2344,1,04082011 16:00,17230,6163,54.87
2345,1,04082011 17:00,17134,6111,54.83
2346,1,04082011 18:00,17039,5962,52.66
2347,1,04082011 19:00,17319,5941,57.82
2348,1,04082011 20:00,17789,5970,57.37
2349,1,04082011 21:00,17211,5769,52.1
2350,1,04082011 22:00,16220,5486,47.47
2351,1,04082011 23:00,15045,5119,43.07
2352,1,04092011 0:00,14083,4764,49.69
2353,1,04092011 1:00,13500,4512,46.61
2354,1,04092011 2:00,13021,4344,37.02
2355,1,04092011 3:00,12754,4248,35.79
2356,1,04092011 4:00,12788,4214,36.85
2357,1,04092011 5:00,13181,4263,38.47
2358,1,04092011 6:00,13781,4412,41.05
2359,1,04092011 7:00,14407,4628,46.52
2360,1,04092011 8:00,15213,4890,54.37
2361,1,04092011 9:00,15953,5145,62.47
2362,1,04092011 10:00,16361,5328,61.91
2363,1,04092011 11:00,16431,5415,59.47
2364,1,04092011 12:00,16256,5423,54.91
2365,1,04092011 13:00,15999,5373,52.74
2366,1,04092011 14:00,15684,5301,51.52
2367,1,04092011 15:00,15447,5242,51.76
2368,1,04092011 16:00,15395,5211,50.77
2369,1,04092011 17:00,15488,5200,53.8
2370,1,04092011 18:00,15682,5225,52.8
2371,1,04092011 19:00,16113,5349,63.46
2372,1,04092011 20:00,16755,5489,63.95
2373,1,04092011 21:00,16279,5377,53.24
2374,1,04092011 22:00,15423,5181,50.34
2375,1,04092011 23:00,14398,4904,49.39
2376,1,04102011 0:00,13633,4651,39.2
2377,1,04102011 1:00,13106,4456,34.04
2378,1,04102011 2:00,12658,4295,32.93
2379,1,04102011 3:00,12393,4201,32.14
2380,1,04102011 4:00,12384,4163,31.87
2381,1,04102011 5:00,12644,4192,33.05
2382,1,04102011 6:00,13031,4294,34.92
2383,1,04102011 7:00,13410,4432,35.67
2384,1,04102011 8:00,14011,4605,47.23
2385,1,04102011 9:00,14676,4805,49.89
2386,1,04102011 10:00,15146,4987,54.5
2387,1,04102011 11:00,15383,5111,54.46
2388,1,04102011 12:00,15432,5175,53.03
2389,1,04102011 13:00,15350,5178,52.83
2390,1,04102011 14:00,15173,5155,51.73
2391,1,04102011 15:00,15075,5144,50.26
2392,1,04102011 16:00,15148,5156,52.26
2393,1,04102011 17:00,15372,5180,54.96
2394,1,04102011 18:00,15600,5218,56.22
2395,1,04102011 19:00,16018,5338,72.7
2396,1,04102011 20:00,16838,5518,79.12
2397,1,04102011 21:00,16422,5456,54.73
2398,1,04102011 22:00,15431,5251,46.07
2399,1,04102011 23:00,14224,4913,43.9
2400,1,04112011 0:00,13221,4537,33.39
2401,1,04112011 1:00,12836,4385,29.81
2402,1,04112011 2:00,12517,4252,29.77
2403,1,04112011 3:00,12379,4192,28.17
2404,1,04112011 4:00,12509,4205,28.81
2405,1,04112011 5:00,13274,4398,34.6
2406,1,04112011 6:00,15037,4903,54.42
2407,1,04112011 7:00,16767,5540,61.54
2408,1,04112011 8:00,17877,6042,69.0
2409,1,04112011 9:00,18467,6379,85.08
2410,1,04112011 10:00,18873,6557,86.65
2411,1,04112011 11:00,19085,6654,86.95
2412,1,04112011 12:00,19120,6702,86.2
2413,1,04112011 13:00,19183,6738,90.51
2414,1,04112011 14:00,19143,6757,90.54
2415,1,04112011 15:00,19090,6776,90.77
2416,1,04112011 16:00,19100,6806,91.0
2417,1,04112011 17:00,19063,6765,100.06
2418,1,04112011 18:00,18825,6542,77.97
2419,1,04112011 19:00,18902,6439,86.28
2420,1,04112011 20:00,19430,6447,84.69
2421,1,04112011 21:00,18610,6231,65.23
2422,1,04112011 22:00,17116,5854,52.02
2423,1,04112011 23:00,15408,5344,42.49
2424,1,04122011 0:00,13889,4798,33.45
2425,1,04122011 1:00,13275,4502,31.65
2426,1,04122011 2:00,12759,4273,31.25
2427,1,04122011 3:00,12511,4163,30.54
2428,1,04122011 4:00,12613,4150,31.32
2429,1,04122011 5:00,13364,4336,34.43
2430,1,04122011 6:00,15074,4826,45.51
2431,1,04122011 7:00,16815,5498,56.12
2432,1,04122011 8:00,17847,6025,62.15
2433,1,04122011 9:00,18308,6363,62.19
2434,1,04122011 10:00,18589,6515,66.56
